config_key,T,m,sigma2_method,cbar_otimo,poder_no_otimo,se_poder,se_cbar,fallback_used,refined,inv_dev,cfg_seed,lambda1,lambda2,lambda3,lambda4,lambda5,mza_cv1,mza_cv1_se,mza_cv2_5,mza_cv2_5_se,mza_cv5,mza_cv5_se,mza_cv10,mza_cv10_se,msb_cv1,msb_cv1_se,msb_cv2_5,msb_cv2_5_se,msb_cv5,msb_cv5_se,msb_cv10,msb_cv10_se,mzt_cv1,mzt_cv1_se,mzt_cv2_5,mzt_cv2_5_se,mzt_cv5,mzt_cv5_se,mzt_cv10,mzt_cv10_se,pt_cv1,pt_cv1_se,pt_cv2_5,pt_cv2_5_se,pt_cv5,pt_cv5_se,pt_cv10,pt_cv10_se,mpt_cv1,mpt_cv1_se,mpt_cv2_5,mpt_cv2_5_se,mpt_cv5,mpt_cv5_se,mpt_cv10,mpt_cv10_se
T100_m2_lambdas_0.267_0.733,100,2,const,-7.977386935,0.5,0.007070099,0.08883251,0,0,1.57E-10,121270095,0.267,0.733,,,,-17.30658682,0.312138079,-14.42086139,0.229695755,-12.0875319,0.17004818,-9.78480911,0.121147548,0.165238724,0.001689932,0.180694684,0.001023087,0.195566749,0.001066214,0.215527811,0.00099638,-2.903530557,0.023404158,-2.626231711,0.020957896,-2.403512102,0.016554707,-2.142650867,0.012188949,2.228094415,0.042170509,2.67189408,0.054273161,3.223208447,0.04518052,4.144839528,0.048226456,1.985816001,0.041761754,2.403744023,0.028441217,2.853487584,0.033948316,3.54605772,0.036097984
T100_m2_lambdas_0.267_0.85,100,2,const,-8.271978022,0.5,0.007066418,0.097130052,0,0,2.03E-10,121430268,0.267,0.85,,,,-17.84926127,0.332798914,-14.86849735,0.215896126,-12.28737795,0.149178986,-9.949202308,0.122796473,0.161174661,0.001869681,0.178444269,0.001032829,0.194302006,0.001208144,0.214795017,0.000983391,-2.946497356,0.028383716,-2.654365733,0.021296614,-2.411833272,0.014846362,-2.168547221,0.011838544,2.275833956,0.04153076,2.805174857,0.04498143,3.441780662,0.054820508,4.333469513,0.04679484,2.098164415,0.035401918,2.509574017,0.036142941,3.038770245,0.033042296,3.714600496,0.042440499
T100_m2_lambdas_0.383_0.617,100,2,const,-7.796391753,0.5,0.007065926,0.091122008,0,0,4.10E-10,121115583,0.383,0.617,,,,-17.39173468,0.310579771,-14.58313772,0.203926555,-12.03964077,0.156842028,-9.86189854,0.108777034,0.165393393,0.001089393,0.180741591,0.001090782,0.196485425,0.001069496,0.216832186,0.00109145,-2.907093591,0.024668809,-2.659074596,0.022331407,-2.397927087,0.014483523,-2.155704263,0.012283358,2.042031646,0.036405906,2.532477759,0.033334671,3.138819803,0.039856365,3.924265289,0.047096376,1.880643687,0.034560949,2.278480141,0.044638612,2.725282576,0.027455927,3.350602621,0.029533291
T100_m2_lambdas_0.383_0.733,100,2,const,-7.738589212,0.5,0.007062866,0.073351326,0,0,3.14E-10,121274387,0.383,0.733,,,,-16.87286263,0.229173945,-14.25115344,0.231730571,-11.90944615,0.154270693,-9.643407252,0.11360031,0.16790763,0.001304697,0.18123707,0.00135765,0.197755286,0.001145399,0.217552531,0.001047186,-2.843505805,0.021306024,-2.610371842,0.02531726,-2.382777741,0.014767948,-2.120510017,0.01092103,2.124353092,0.037969761,2.536011001,0.027044145,3.111181719,0.037965101,3.920000106,0.049296317,1.97400195,0.03064646,2.302493947,0.031881108,2.745638251,0.030206393,3.392597878,0.034740092
T100_m2_lambdas_0.383_0.85,100,2,const,-7.783536585,0.5,0.007067332,0.107790668,0,0,3.79E-10,121434560,0.383,0.85,,,,-17.28565642,0.316207982,-14.08899697,0.192011894,-11.79407498,0.131418757,-9.452576208,0.104445148,0.166168859,0.001587559,0.1832712,0.001349505,0.198613314,0.001233022,0.218668351,0.000938533,-2.888718174,0.028031898,-2.608918934,0.016123854,-2.376531959,0.014284603,-2.11489969,0.012299028,2.036399386,0.053449833,2.526046273,0.048317004,3.166906881,0.039574171,3.968266167,0.04378787,1.909680495,0.049485771,2.325121901,0.040952124,2.783814411,0.02891084,3.453219785,0.04358528
T100_m2_lambdas_0.5_0.733,100,2,const,-7.634831461,0.5,0.007067536,0.09931275,0,0,5.49E-10,121278716,0.5,0.733,,,,-16.60640951,0.230472973,-13.95272393,0.149646376,-11.82514192,0.145251612,-9.575281461,0.088646834,0.168668654,0.001500466,0.18360686,0.00112387,0.197756993,0.001069503,0.218789281,0.001060176,-2.832749714,0.028155754,-2.579169814,0.013765807,-2.372297374,0.016846936,-2.116485795,0.010163894,2.049093624,0.036163736,2.537049641,0.046507835,3.025701471,0.035381075,3.761264244,0.036456505,1.902055902,0.034565342,2.292442218,0.028764312,2.686272195,0.028446273,3.318218212,0.030736867
T100_m2_lambdas_0.5_0.85,100,2,const,-7.514851485,0.5,0.007070402,0.087513215,0,0,4.04E-10,121438889,0.5,0.85,,,,-16.97674564,0.338690797,-14.06200569,0.216857191,-11.5077535,0.15116814,-9.405662335,0.103128092,0.168354125,0.001490633,0.183362791,0.00124848,0.199302733,0.001140816,0.220600903,0.00103866,-2.875572414,0.028657836,-2.606045049,0.024767706,-2.33721636,0.015158299,-2.100940119,0.011296803,1.931972508,0.034889168,2.381253956,0.039890825,3.007371894,0.042194772,3.718523909,0.043221561,1.826834487,0.034248158,2.184974498,0.039504383,2.685472965,0.032321146,3.257461627,0.02717754
T100_m2_lambdas_0.617_0.85,100,2,const,-7.425149701,0.5,0.007069058,0.105854309,0,0,1.95E-10,121443218,0.617,0.85,,,,-16.84953264,0.383593574,-13.89802937,0.233540412,-11.3425396,0.187076727,-9.127865069,0.093395714,0.168061703,0.001483333,0.183310806,0.001170281,0.201328423,0.001274553,0.222551705,0.001143432,-2.859572104,0.033994985,-2.582324398,0.023997311,-2.32600172,0.018070361,-2.069083606,0.010741404,1.900223938,0.043339307,2.338848277,0.042301668,2.901951529,0.044489791,3.717768804,0.04464428,1.772424857,0.028195573,2.170009077,0.031313769,2.646461749,0.034212387,3.295062376,0.031657257
T100_m3_lambdas_0.15_0.35_0.55,100,3,const,-9.076704545,0.5,0.00706879,0.100441304,0,0,2.96E-10,148608508,0.15,0.35,0.55,,,-19.90392418,0.385228552,-16.66680346,0.241911357,-14.31088084,0.134002307,-12.00401494,0.086046147,0.154272825,0.001481585,0.167933269,0.001163604,0.181228254,0.00091312,0.197099826,0.000883124,-3.105311362,0.024576046,-2.828600184,0.017235089,-2.627765652,0.01152484,-2.387288867,0.009452155,2.467129091,0.0614558,3.061571995,0.041272843,3.639640049,0.044627041,4.54268183,0.057394016,2.225890367,0.034888818,2.65696066,0.030674238,3.091763561,0.032009047,3.699499698,0.032601623
T100_m3_lambdas_0.15_0.35_0.65,100,3,const,-8.778625954,0.5,0.007068672,0.134944042,0,0,1.17E-10,153673808,0.15,0.35,0.65,,,-19.01806249,0.318163966,-15.83066159,0.188379932,-13.76050856,0.127845627,-11.58584224,0.099350457,0.15808796,0.001032676,0.172972445,0.00100629,0.184689555,0.000719905,0.200826344,0.000797578,-3.04087926,0.023426724,-2.778953131,0.016219601,-2.568276076,0.012998404,-2.344311146,0.011138794,2.447860052,0.045490739,2.979060869,0.050133656,3.564575095,0.043778018,4.370371116,0.04351395,2.162114183,0.03786601,2.588541906,0.036062368,3.020167152,0.033746988,3.594069918,0.028281462
T100_m3_lambdas_0.15_0.35_0.75,100,3,const,-8.734265734,0.5,0.007068187,0.123620067,0,0,4.17E-10,158739108,0.15,0.35,0.75,,,-18.69484528,0.285094942,-15.94202743,0.192163339,-13.74842538,0.133944468,-11.5820297,0.108896301,0.159467252,0.001247897,0.172016575,0.00102695,0.184875851,0.000767525,0.20065044,0.000901019,-3.023874512,0.020290122,-2.786319959,0.018195859,-2.565642852,0.011322846,-2.347689499,0.010715702,2.448185046,0.052248714,2.93209207,0.041668495,3.49386576,0.046950603,4.309382827,0.039190055,2.1744007,0.029589234,2.5720985,0.045201218,2.998193142,0.029741694,3.550505016,0.030687125
T100_m3_lambdas_0.15_0.35_0.85,100,3,const,-8.408045977,0.5,0.007068496,0.101595802,0,0,2.24E-10,163804408,0.15,0.35,0.85,,,-18.63122539,0.310074072,-15.69943219,0.235092051,-13.48453097,0.138937305,-11.31023582,0.093227403,0.160459563,0.000956264,0.173440755,0.000943776,0.185806966,0.001281987,0.201818467,0.000834147,-3.018966739,0.025045125,-2.754213209,0.01744776,-2.54085484,0.012325123,-2.312427947,0.011018022,2.291757702,0.052677064,2.819529088,0.043265667,3.359343188,0.038923838,4.116787409,0.049000193,2.053863329,0.040893007,2.427019399,0.032223498,2.860381536,0.027754888,3.395226687,0.032460005
T100_m3_lambdas_0.15_0.45_0.65,100,3,const,-8.804093567,0.5,0.007067125,0.103378184,0,0,1.21E-10,153810708,0.15,0.45,0.65,,,-18.52634571,0.435713399,-15.74533807,0.221831165,-13.76463072,0.120833948,-11.64343299,0.104165298,0.160751428,0.001849457,0.173480873,0.000957224,0.185113475,0.000925313,0.200845791,0.000743882,-3.002616217,0.032810504,-2.758187594,0.021079047,-2.574890281,0.014196041,-2.35016277,0.009881075,2.467197842,0.039012128,2.955058832,0.036525044,3.51431538,0.041104805,4.332647766,0.045768369,2.231008329,0.041293253,2.63102334,0.030765919,3.000901419,0.032503846,3.582331935,0.028248846
T100_m3_lambdas_0.15_0.45_0.75,100,3,const,-9.007352941,0.5,0.007070916,0.129982864,0,0,2.73E-10,158876008,0.15,0.45,0.75,,,-19.16586559,0.340646709,-16.22462513,0.198263739,-13.99900786,0.15427234,-11.6310188,0.118456711,0.157322681,0.001251002,0.170653898,0.001068737,0.183075771,0.000743694,0.199733418,0.000814913,-3.04812243,0.028107698,-2.803445062,0.02182061,-2.583238397,0.012729035,-2.352045479,0.011907589,2.5596861,0.04599752,3.172518751,0.051305452,3.790106284,0.046421868,4.618202725,0.041617744,2.250861496,0.035815628,2.69854926,0.032069653,3.140402423,0.029328984,3.738942843,0.034163371
T100_m3_lambdas_0.15_0.45_0.85,100,3,const,-8.670520231,0.5,0.007067262,0.102183061,0,0,7.68E-10,163941308,0.15,0.45,0.85,,,-19.76954893,0.461459736,-16.34630534,0.245190965,-13.64301007,0.158880552,-11.40853956,0.09328893,0.156271677,0.001502437,0.170285174,0.000922534,0.185129673,0.000995417,0.201597699,0.000882952,-3.078020148,0.041361673,-2.80038054,0.022477566,-2.550233076,0.013271494,-2.331168919,0.011304732,2.29644506,0.053326959,2.871623661,0.046638393,3.460561414,0.042918583,4.301264286,0.046860353,2.089767247,0.038249248,2.500257823,0.03498924,2.976707849,0.021667667,3.551548493,0.03171732
T100_m3_lambdas_0.15_0.55_0.75,100,3,const,-8.467105263,0.5,0.007070264,0.116300457,0,0,5.09E-10,159012908,0.15,0.55,0.75,,,-19.00335328,0.358491346,-15.8808915,0.175304176,-13.59949246,0.156298068,-11.09683252,0.101708126,0.157783108,0.001423921,0.172102871,0.001139269,0.18638352,0.000951205,0.204397943,0.000983276,-3.020145067,0.030678569,-2.775125574,0.019920832,-2.553541122,0.013108521,-2.300605223,0.010949105,2.293717381,0.05366352,2.796937869,0.035938443,3.32890501,0.044269868,4.183253641,0.049519081,2.071462429,0.04415265,2.439266321,0.032428629,2.85102376,0.031090878,3.464586848,0.028333931
T100_m3_lambdas_0.15_0.55_0.85,100,3,const,-8.635416667,0.5,0.007068751,0.122761594,0,0,2.05E-10,164078208,0.15,0.55,0.85,,,-18.87581653,0.315513762,-15.96233949,0.195103229,-13.45707125,0.161896774,-11.32343779,0.082274643,0.159033057,0.001178254,0.172524872,0.001088069,0.186820913,0.00090553,0.202097651,0.00069617,-3.044980202,0.028362715,-2.775968626,0.018452619,-2.536914354,0.014880444,-2.32005147,0.011929733,2.314915865,0.062852265,2.913412112,0.046399554,3.442835928,0.039093674,4.332607124,0.045180001,2.08100963,0.040958312,2.538225678,0.038089855,2.988869342,0.028315979,3.549012267,0.034378458
T100_m3_lambdas_0.15_0.65_0.85,100,3,const,-8.476923077,0.5,0.00707012,0.090654716,0,0,2.48E-10,164215108,0.15,0.65,0.85,,,-18.1025941,0.266117229,-15.43507659,0.136330088,-13.39579959,0.138539229,-10.96244272,0.089891316,0.162126734,0.001086387,0.175088311,0.000873112,0.186758599,0.000848723,0.205107139,0.000881458,-2.961285142,0.025914015,-2.726594856,0.01409475,-2.529831513,0.014642162,-2.283215663,0.010257857,2.337797505,0.048418623,2.817951637,0.043470607,3.399786727,0.041043882,4.260137494,0.038898252,2.128573533,0.039582089,2.499091086,0.026106169,2.912530884,0.040268602,3.526811256,0.028549151
T100_m3_lambdas_0.25_0.45_0.65,100,3,const,-8.983974359,0.5,0.00707064,0.113318394,0,0,4.34E-10,153814408,0.25,0.45,0.65,,,-18.8763665,0.271703796,-16.12312826,0.161952581,-13.9415921,0.134197475,-11.59084734,0.107732999,0.159600488,0.001296239,0.171530132,0.001111208,0.184734064,0.001001413,0.200026226,0.000821169,-3.022587951,0.022914016,-2.793318278,0.018194046,-2.593155478,0.013597992,-2.357080947,0.00930184,2.579898715,0.050684766,3.105433582,0.03721721,3.634059792,0.044449515,4.498628914,0.04607918,2.313319505,0.037821473,2.670888632,0.028356779,3.1060374,0.030840897,3.717030588,0.025582362
T100_m3_lambdas_0.25_0.45_0.75,100,3,const,-8.78742515,0.5,0.007067211,0.105854309,0,0,3.65E-10,158879708,0.25,0.45,0.75,,,-19.35039099,0.417225527,-16.06211336,0.208154856,-13.65739804,0.144680875,-11.4001642,0.108265725,0.156871509,0.00142768,0.171833458,0.001214175,0.18531074,0.000813847,0.201552322,0.000722541,-3.073837487,0.036599027,-2.784641829,0.021697328,-2.560636253,0.012216916,-2.331568236,0.009047162,2.369734751,0.064171708,2.980816727,0.044083334,3.584008644,0.042057664,4.425054151,0.047046092,2.153147934,0.042429529,2.59840033,0.042542779,3.035877025,0.028328492,3.635207344,0.029804964
T100_m3_lambdas_0.25_0.45_0.85,100,3,const,-8.641843972,0.5,0.007068782,0.125373543,0,0,4.10E-10,163945008,0.25,0.45,0.85,,,-19.15549567,0.282271186,-15.98687421,0.269383536,-13.58857032,0.155320165,-11.31368003,0.108052502,0.157368146,0.00165245,0.170980756,0.001005767,0.184755116,0.00094681,0.202135799,0.000841042,-3.068602512,0.024703132,-2.782210944,0.018578952,-2.557008859,0.013313338,-2.316096799,0.012692019,2.343628042,0.045074681,2.906673811,0.036125192,3.411694178,0.049943522,4.308573223,0.042606537,2.091002069,0.032162006,2.503027842,0.037706656,2.959551612,0.031447786,3.574937673,0.032376634
T100_m3_lambdas_0.25_0.55_0.75,100,3,const,-8.544444444,0.5,0.007070232,0.1309457,0,0,5.36E-10,159016608,0.25,0.55,0.75,,,-18.84924287,0.34682287,-15.84736514,0.247451058,-13.54794611,0.154637046,-11.20291611,0.095501749,0.15872409,0.001202139,0.172157118,0.001241671,0.186434182,0.000920623,0.203489406,0.000854929,-3.00820386,0.024593688,-2.753680409,0.019848142,-2.546941672,0.014006551,-2.314405149,0.009679461,2.314116182,0.039278467,2.8642224,0.039180729,3.445136436,0.037414248,4.201545789,0.044451441,2.086676943,0.036945037,2.508331067,0.031590676,2.911945687,0.030652159,3.492496428,0.027662916
T100_m3_lambdas_0.25_0.55_0.85,100,3,const,-8.548387097,0.5,0.007069355,0.095041234,0,0,4.57E-10,164081908,0.25,0.55,0.85,,,-18.63476164,0.424541378,-15.35129136,0.174799618,-13.39663375,0.125250727,-11.12287185,0.09336304,0.160398163,0.001520409,0.175415736,0.001008742,0.187185637,0.000887656,0.204093055,0.000734895,-3.01367368,0.046156787,-2.735777257,0.016382714,-2.533379186,0.01481477,-2.291142417,0.009720865,2.33069205,0.042061143,2.88421867,0.045919951,3.424507597,0.04131558,4.251808388,0.041252654,2.131357739,0.05169336,2.514346001,0.030730347,2.964128919,0.031341439,3.56344912,0.03062384
T100_m3_lambdas_0.25_0.65_0.85,100,3,const,-8.311320755,0.5,0.007067707,0.111180312,0,0,1.45E-10,164218808,0.25,0.65,0.85,,,-18.32974412,0.396307996,-15.5283646,0.229602847,-12.89078361,0.155425982,-10.74316646,0.096154619,0.160520355,0.001413144,0.174546548,0.001125588,0.189826228,0.000984589,0.207148247,0.000849936,-2.979191508,0.028957643,-2.71759209,0.020075749,-2.485068134,0.014969291,-2.265285086,0.010272869,2.26963919,0.045974545,2.79318804,0.050677586,3.362045891,0.03485684,4.120904178,0.051351878,2.055420055,0.041160395,2.432695919,0.034793065,2.896596079,0.030125745,3.453509068,0.029969619
T100_m3_lambdas_0.35_0.55_0.75,100,3,const,-8.235483871,0.5,0.007067681,0.114049481,0,0,2.38E-11,159020308,0.35,0.55,0.75,,,-18.85651893,0.263945652,-15.57957543,0.15572009,-13.3042015,0.143635853,-11.07807959,0.101963028,0.159535585,0.001367629,0.17384905,0.001378806,0.188385943,0.000974835,0.205068108,0.000869811,-3.034603359,0.02540986,-2.742852826,0.019067682,-2.526430107,0.017293372,-2.29411144,0.010283796,2.192243559,0.038449487,2.672994922,0.037181982,3.16931583,0.038600922,3.951906732,0.048173645,1.929339576,0.03483391,2.347950534,0.037702937,2.758322884,0.027843663,3.319568044,0.028946741
T100_m3_lambdas_0.35_0.55_0.85,100,3,const,-8.397849462,0.5,0.007067884,0.095041234,0,0,1.30E-11,164085608,0.35,0.55,0.85,,,-19.00311326,0.28324503,-15.94772037,0.269645713,-13.55708706,0.153757166,-11.19291912,0.096044765,0.159535109,0.001023276,0.172530934,0.001553248,0.186318944,0.000943312,0.203858807,0.000965353,-3.047077821,0.020898733,-2.770651358,0.020537543,-2.5499178,0.015033005,-2.305412199,0.011038235,2.187877865,0.050873906,2.694649246,0.051492994,3.267189632,0.035095956,4.029206692,0.043192215,1.969051417,0.03049254,2.387040594,0.029575596,2.8257825,0.032358037,3.424045239,0.033022393
T100_m3_lambdas_0.35_0.65_0.85,100,3,const,-8.003424658,0.5,0.007070986,0.121079928,0,0,4.49E-11,164222508,0.35,0.65,0.85,,,-18.68603066,0.31884088,-15.064662,0.211425945,-12.811492,0.146742613,-10.51976607,0.106522459,0.160258003,0.001521129,0.176581557,0.001224253,0.190988783,0.000992694,0.208947197,0.00090498,-3.013026901,0.031195594,-2.6859286,0.01959036,-2.471480353,0.015265902,-2.235885604,0.012520388,2.103378414,0.054191584,2.601363131,0.036487699,3.115209879,0.037000806,3.914975628,0.040479994,1.907300771,0.046875596,2.336901019,0.030058157,2.741721705,0.028755704,3.282820684,0.032891817
T100_m3_lambdas_0.45_0.65_0.85,100,3,const,-7.957055215,0.5,0.007069887,0.10845196,0,0,7.84E-10,164226208,0.45,0.65,0.85,,,-18.13111241,0.287962155,-15.14715338,0.203704777,-12.625624,0.102875385,-10.39703156,0.08239912,0.162879865,0.001587255,0.17726842,0.001028155,0.191599839,0.000820169,0.210183438,0.000888462,-2.977838193,0.0267765,-2.699021986,0.024778877,-2.456030863,0.014851018,-2.220304656,0.012873603,2.093796382,0.043382059,2.597057961,0.03600447,3.095368852,0.039523987,3.882959612,0.039749147,1.920328936,0.041913179,2.27731796,0.039306068,2.71470476,0.030022864,3.301999936,0.035748014
T100_m4_lambdas_0.15_0.36_0.57_0.78,100,4,const,-9.30075188,0.5,0.007068669,0.132914808,0,0,1.59E-10,1611488757,0.15,0.36,0.57,0.78,,-21.0439946,0.335547352,-18.01674705,0.239119523,-15.46988068,0.157974529,-13.04261651,0.097496694,0.151477115,0.001455613,0.162495823,0.000787713,0.175108557,0.000758356,0.189511022,0.000627656,-3.216819271,0.029603085,-2.941544957,0.022637942,-2.728627996,0.014971292,-2.49325227,0.010919548,2.497987712,0.046406306,3.013722755,0.049188713,3.609429237,0.048031084,4.470264882,0.05279336,2.212089572,0.051317011,2.574308793,0.026665196,3.008578696,0.034209199,3.56158049,0.024775324
T100_m4_lambdas_0.15_0.36_0.57_0.85,100,4,const,-8.879888268,0.5,0.007067758,0.09875793,0,0,2.92E-10,1742680027,0.15,0.36,0.57,0.85,,-20.46412096,0.341552569,-17.40667795,0.187787533,-15.04035979,0.11614695,-12.58561498,0.109724588,0.15216823,0.001247498,0.164954124,0.001215192,0.177567393,0.000897853,0.192397221,0.000780239,-3.167090529,0.028127291,-2.901486769,0.017257389,-2.689206048,0.011632427,-2.454652226,0.010357492,2.395930138,0.042515274,2.827589617,0.047007573,3.374926768,0.043035127,4.130689478,0.040813697,2.081501991,0.026950102,2.465505965,0.021489006,2.812903119,0.029425081,3.354670095,0.025348265
T100_m4_lambdas_0.15_0.36_0.64_0.85,100,4,const,-9.318181818,0.5,0.00706839,0.123620067,0,0,4.37E-10,1746225737,0.15,0.36,0.64,0.85,,-20.27177481,0.437684878,-17.61229189,0.219370968,-15.41885563,0.129783143,-13.02748291,0.115232526,0.152773622,0.001278227,0.16492387,0.000825267,0.175529145,0.000689435,0.189275371,0.000715647,-3.146067039,0.027163114,-2.91680883,0.019237561,-2.728543658,0.013212857,-2.489899857,0.008566923,2.540108513,0.039975841,3.04423491,0.044812581,3.679032511,0.044881933,4.472820846,0.043326047,2.279891734,0.032209055,2.650485443,0.030542086,3.012073726,0.031142128,3.581784067,0.027764168
T100_m4_lambdas_0.15_0.43_0.64_0.85,100,4,const,-9.196428571,0.5,0.007068423,0.126269068,0,0,4.07E-10,1746321567,0.15,0.43,0.64,0.85,,-20.75744131,0.384649867,-17.51643326,0.270902621,-15.15962636,0.162827576,-12.93295318,0.098613244,0.152063796,0.001139277,0.164870231,0.001147933,0.177147049,0.00077901,0.190659639,0.000751859,-3.167567219,0.034591886,-2.913302482,0.018782743,-2.712360409,0.013880651,-2.484591579,0.010605032,2.506347245,0.044586291,3.029634844,0.034515056,3.535052853,0.043607585,4.361810802,0.044528212,2.201619268,0.040692368,2.591432946,0.026116091,2.970447318,0.025484828,3.517793361,0.03017837
T100_m4_lambdas_0.22_0.43_0.64_0.85,100,4,const,-9.334532374,0.5,0.007068647,0.127177479,0,0,2.95E-10,1746324157,0.22,0.43,0.64,0.85,,-20.95106419,0.316696521,-17.58946599,0.223288064,-14.97208984,0.141653353,-12.74245363,0.096904487,0.150661326,0.00134494,0.164421093,0.000924395,0.176429316,0.000766495,0.19131484,0.000725905,-3.178263263,0.027114184,-2.922796845,0.018893052,-2.684839393,0.012820299,-2.467314826,0.010741721,2.535904929,0.061721442,3.149591062,0.042685068,3.717071435,0.041245854,4.519351257,0.046208428,2.253562857,0.035868072,2.667754691,0.036505471,3.100913412,0.022527917,3.655578813,0.023788015
T100_m5_lambdas_0.15_0.312_0.473_0.635_0.796,100,5,const,-9.548484848,0.5,0.007069718,0.107137391,0,0,1.68E-10,56532554050,0.15,0.312,0.473,0.635,0.796,-21.73700361,0.212273613,-18.96724848,0.19986191,-16.4070268,0.173014642,-14.10279377,0.086546512,0.148948912,0.000977563,0.158977752,0.00098156,0.169714737,0.000882142,0.182600178,0.000601723,-3.26609027,0.017041872,-3.028805235,0.017722573,-2.819589153,0.013197578,-2.610651803,0.008774926,2.62291051,0.04309813,3.120774023,0.038248471,3.688514538,0.037798249,4.393273408,0.038463237,2.214733406,0.031599826,2.58172591,0.031801811,2.957213712,0.024749349,3.453428078,0.024552256
